Unnamed: 0,ID,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F)
2749,A-2750,2016-07-12 02:20:19,38.713535,-122.919189,Geyserville,CA,54.0
2750,A-2751,2016-07-12 02:06:21,37.92725,-122.378334,Richmond,CA,61.0
2751,A-2752,2016-07-12 03:15:02,37.316952,-121.94017,San Jose,CA,57.9
2752,A-2753,2016-07-12 05:23:20,38.518566,-123.24703999999998,Jenner,CA,50.0
2753,A-2754,2016-07-12 05:31:29,38.260178,-122.304489,Napa,CA,51.1
2754,A-2755,2016-07-12 05:54:17,38.018837,-121.948029,Pittsburg,CA,57.9
2755,A-2756,2016-07-12 06:32:02,37.716061,-121.707565,Livermore,CA,57.0
2756,A-2757,2016-07-12 07:04:15,38.446026,-121.911095,Dixon,CA,57.2
2757,A-2758,2016-07-12 07:10:01,37.874855,-122.186584,Orinda,CA,59.0
2758,A-2759,2016-07-12 07:31:54,36.965672,-121.998283,Santa Cruz,CA,54.0
2759,A-2760,2016-07-12 07:56:55,37.463791,-121.180199,Patterson,CA,69.1
2760,A-2761,2016-07-12 08:02:16,37.867409,-122.201035,Orinda,CA,62.1
2761,A-2762,2016-07-12 08:28:48,37.744259,-122.387291,San Francisco,CA,60.1
2762,A-2763,2016-07-12 09:30:57,36.98402,-121.933182,Aptos,CA,57.9
2763,A-2764,2016-07-12 09:17:19,37.747532,-121.72686000000002,Livermore,CA,64.0
2764,A-2765,2016-07-12 09:16:17,37.694538,-121.718521,Livermore,CA,64.0
2765,A-2766,2016-07-12 09:24:51,37.711716,-121.717743,Livermore,CA,66.9
2766,A-2767,2016-07-12 10:02:54,37.617031,-122.154434,Hayward,CA,63.0
2767,A-2768,2016-07-12 10:19:24,38.216862,-122.13784,Fairfield,CA,64.9
2768,A-2769,2016-07-12 10:12:33,38.496105,-121.434448,Sacramento,CA,70.0
2769,A-2770,2016-07-12 10:16:39,37.765034,-121.388123,Tracy,CA,75.0
2770,A-2771,2016-07-12 10:15:55,37.77953,-121.315125,Lathrop,CA,75.0
2771,A-2772,2016-07-12 10:17:50,38.179825,-120.959595,Valley Springs,CA,80.6
2772,A-2773,2016-07-12 10:45:12,37.952862,-122.328003,San Pablo,CA,72.0
2773,A-2774,2016-07-12 10:41:54,37.45882,-122.137894,Palo Alto,CA,68.0
2774,A-2775,2016-07-12 10:29:54,37.306686,-121.819954,San Jose,CA,73.4
2775,A-2776,2016-07-12 10:48:40,37.881908,-122.308258,Berkeley,CA,61.0
2776,A-2777,2016-07-12 11:14:02,38.207825,-122.155121,Fairfield,CA,66.9
2777,A-2778,2016-07-12 11:16:23,38.240013,-122.078766,Fairfield,CA,72.5
2778,A-2779,2016-07-12 11:08:29,37.866844,-122.039131,Alamo,CA,72.0
2779,A-2780,2016-07-12 10:57:01,37.85060900000001,-122.02861,Alamo,CA,72.0
2780,A-2781,2016-07-12 11:12:05,37.25584,-121.955475,Los Gatos,CA,72.0
2781,A-2782,2016-07-12 11:05:52,37.321117,-121.899887,San Jose,CA,72.0
2782,A-2783,2016-07-12 10:55:12,38.01857,-121.895065,Pittsburg,CA,72.0
2783,A-2784,2016-07-12 11:02:26,37.312813,-121.885857,San Jose,CA,72.0
2784,A-2785,2016-07-12 11:17:08,36.591431,-121.880325,Monterey,CA,59.0
2785,A-2786,2016-07-12 11:01:27,37.74242,-121.531723,Tracy,CA,70.0
2786,A-2787,2016-07-12 10:52:58,37.594658,-121.248604,Patterson,CA,82.0
2787,A-2788,2016-07-12 11:27:32,37.90094000000001,-122.310699,Richmond,CA,75.0
2788,A-2789,2016-07-12 11:21:20,37.648651,-122.096718,Hayward,CA,64.0
2789,A-2790,2016-07-12 11:28:31,37.991779,-122.077888,Martinez,CA,75.0
2790,A-2791,2016-07-12 11:20:32,37.621433,-122.077316,Hayward,CA,64.0
2791,A-2792,2016-07-12 11:29:28,37.33749,-122.059494,Sunnyvale,CA,69.1
2792,A-2793,2016-07-12 11:30:20,36.59396,-121.872871,Monterey,CA,61.0
2793,A-2794,2016-07-12 11:34:30,38.244255,-122.082726,Fairfield,CA,77.0
2794,A-2795,2016-07-12 11:33:10,37.929455,-122.060905,Walnut Creek,CA,75.0
2795,A-2796,2016-07-12 11:33:47,37.420158,-121.940659,San Jose,CA,75.9
2796,A-2797,2016-07-12 11:39:53,37.731983,-122.415413,San Francisco,CA,64.9
2797,A-2798,2016-07-12 11:40:44,37.431473,-122.168846,Stanford,CA,68.0
2798,A-2799,2016-07-12 11:46:30,37.553684,-122.296257,San Mateo,CA,68.0
2799,A-2800,2016-07-12 11:57:22,37.929455,-122.060905,Walnut Creek,CA,75.0
2800,A-2801,2016-07-12 11:47:31,37.56628,-122.041267,Fremont,CA,64.9
2801,A-2802,2016-07-12 12:14:03,38.27243,-122.670288,Petaluma,CA,77.0
2802,A-2803,2016-07-12 12:04:39,37.33749,-122.059494,Sunnyvale,CA,69.1
2803,A-2804,2016-07-12 12:15:08,37.547291,-122.02317,Newark,CA,68.0
2804,A-2805,2016-07-12 12:13:25,37.25069000000001,-121.91391000000002,San Jose,CA,75.9
2805,A-2806,2016-07-12 12:01:18,37.657974,-121.902954,Pleasanton,CA,75.0
2806,A-2807,2016-07-12 12:16:38,37.60157,-122.379066,Millbrae,CA,64.9
2807,A-2808,2016-07-12 12:25:21,37.76955,-122.220985,Oakland,CA,66.9
2808,A-2809,2016-07-12 12:26:14,37.554943,-121.916428,Fremont,CA,71.1
2809,A-2810,2016-07-12 12:18:45,37.403988,-121.877327,San Jose,CA,75.9
2810,A-2811,2016-07-12 12:28:27,38.589802,-121.504333,Sacramento,CA,81.0
2811,A-2812,2016-07-12 12:42:40,37.683304,-122.127098,San Lorenzo,CA,66.0
2812,A-2813,2016-07-12 13:09:42,38.661053,-121.359779,Sacramento,CA,82.4
2813,A-2814,2016-07-12 13:26:09,37.467045,-122.152321,Menlo Park,CA,71.6
2814,A-2815,2016-07-12 13:27:25,37.699612,-121.92953500000002,Pleasanton,CA,82.0
2815,A-2816,2016-07-12 13:34:14,38.590649,-121.858627,Woodland,CA,82.4
2816,A-2817,2016-07-12 13:28:46,38.469612,-121.418022,Sacramento,CA,84.9
2817,A-2818,2016-07-12 13:56:27,38.713535,-122.919189,Geyserville,CA,84.9
2818,A-2819,2016-07-12 13:56:31,38.563389,-121.491623,Sacramento,CA,84.9
2819,A-2820,2016-07-12 13:48:52,39.363697,-121.323608,Oregon House,CA,78.8
2820,A-2821,2016-07-12 14:08:23,38.387081,-122.713577,Santa Rosa,CA,84.9
2821,A-2822,2016-07-12 13:59:02,38.566704,-121.470261,Sacramento,CA,84.9
2822,A-2823,2016-07-12 14:17:57,37.869522,-122.304764,Berkeley,CA,69.1
2823,A-2824,2016-07-12 14:19:41,36.565807,-121.516296,Salinas,CA,68.0
2824,A-2825,2016-07-12 14:26:52,38.568703,-121.510368,Sacramento,CA,87.1
2825,A-2826,2016-07-12 14:32:17,37.866753,-122.303642,Berkeley,CA,70.0
2826,A-2827,2016-07-12 14:42:01,37.980579,-122.29693600000002,El Sobrante,CA,84.9
2827,A-2828,2016-07-12 14:42:43,37.215031,-121.988029,Los Gatos,CA,78.1
2828,A-2829,2016-07-12 14:42:43,38.705887,-121.327049,Sacramento,CA,86.0
2829,A-2830,2016-07-12 14:43:08,36.778355,-120.724655,Firebaugh,CA,93.9
2830,A-2831,2016-07-12 15:00:15,37.742188,-121.525635,Tracy,CA,89.1
2831,A-2832,2016-07-12 15:12:42,38.474407,-121.419067,Sacramento,CA,87.1
2832,A-2833,2016-07-12 15:45:38,38.495541,-121.51107,Sacramento,CA,88.0
2833,A-2834,2016-07-12 15:26:19,38.588917,-121.415375,Sacramento,CA,89.6
2834,A-2835,2016-07-12 15:50:04,38.742481,-120.747398,Placerville,CA,84.2
2835,A-2836,2016-07-12 16:12:21,38.567966,-122.829018,Healdsburg,CA,87.1
2836,A-2837,2016-07-12 16:13:00,37.6633,-122.105919,Hayward,CA,70.0
2837,A-2838,2016-07-12 16:13:08,38.703854,-121.361656,Antelope,CA,89.6
2838,A-2839,2016-07-12 16:12:32,38.929756,-121.08866100000002,Auburn,CA,87.8
2839,A-2840,2016-07-12 16:23:42,37.652134,-122.098732,Hayward,CA,70.0
2840,A-2841,2016-07-12 16:28:25,38.630661,-121.217606,Rancho Cordova,CA,89.6
2841,A-2842,2016-07-12 16:47:52,38.23632,-121.282265,Galt,CA,89.1
2842,A-2843,2016-07-12 17:03:13,37.655796,-122.406555,South San Francisco,CA,66.9
2843,A-2844,2016-07-12 16:52:41,37.698124,-121.94076499999998,Pleasanton,CA,82.9
2844,A-2845,2016-07-12 16:53:30,37.327499,-121.878082,San Jose,CA,75.9
2845,A-2846,2016-07-12 17:10:15,37.702499,-122.01693,Castro Valley,CA,68.0
2846,A-2847,2016-07-12 17:15:54,37.333618,-121.861481,San Jose,CA,80.6
2847,A-2848,2016-07-12 18:21:06,38.543068,-121.731735,Davis,CA,89.6
2848,A-2849,2016-07-12 18:37:41,38.563847,-121.636665,Davis,CA,86.0
2849,A-2850,2016-07-12 18:31:35,38.67136,-121.591324,Sacramento,CA,89.1
2850,A-2851,2016-07-12 18:58:10,38.692959,-121.351631,Sacramento,CA,89.6
2851,A-2852,2016-07-12 19:04:10,38.629177,-121.50885,Sacramento,CA,89.6
2852,A-2853,2016-07-12 19:15:14,38.118176,-121.150841,Lodi,CA,88.0
2853,A-2854,2016-07-12 20:08:48,38.624481,-121.953331,Winters,CA,84.9
2854,A-2855,2016-07-12 20:03:05,38.574131,-121.579262,West Sacramento,CA,82.0
2855,A-2856,2016-07-12 20:01:11,38.653275,-121.225708,Fair Oaks,CA,86.0
2856,A-2857,2016-07-12 20:16:53,38.553822,-121.409431,Sacramento,CA,86.0
2857,A-2858,2016-07-12 20:22:49,38.632519,-121.213646,Rancho Cordova,CA,86.0
2858,A-2859,2016-07-12 20:43:51,38.631279,-121.504837,Sacramento,CA,82.4
2859,A-2860,2016-07-12 20:55:09,38.49324,-121.443115,Sacramento,CA,75.9
2860,A-2861,2016-07-12 20:38:26,38.553349,-121.436615,Sacramento,CA,75.9
2861,A-2862,2016-07-12 20:43:13,38.606163,-121.432045,Sacramento,CA,82.4
2862,A-2863,2016-07-12 20:42:31,38.114517,-121.397415,Lodi,CA,75.9
2863,A-2864,2016-07-12 20:51:04,38.174709,-121.262482,Acampo,CA,75.9
2864,A-2865,2016-07-12 20:57:42,37.733841,-122.410698,San Francisco,CA,60.1
2865,A-2866,2016-07-12 21:28:49,38.510448,-121.460121,Sacramento,CA,72.0
2866,A-2867,2016-07-12 21:26:02,38.788437,-121.222595,Rocklin,CA,77.0
2867,A-2868,2016-07-12 21:50:20,38.483238,-122.737839,Santa Rosa,CA,64.9
2868,A-2869,2016-07-12 22:11:19,38.567772,-121.511696,Sacramento,CA,72.0
2869,A-2870,2016-07-12 21:57:19,38.917931,-121.060318,Auburn,CA,71.6
2870,A-2871,2016-07-12 22:25:18,38.586731,-121.555534,West Sacramento,CA,69.1
2871,A-2872,2016-07-12 22:30:09,39.042595,-121.09458899999998,Auburn,CA,66.2
2872,A-2873,2016-07-12 22:57:50,37.411686,-121.888893,Milpitas,CA,62.1
2873,A-2874,2016-07-12 23:44:25,37.382236,-121.965096,Santa Clara,CA,62.1
2874,A-2875,2016-07-13 00:46:00,37.49726500000001,-122.46096,Half Moon Bay,CA,53.6
2875,A-2876,2016-07-13 00:55:04,37.900883,-122.070671,Walnut Creek,CA,64.9
2876,A-2877,2016-07-13 00:57:12,38.659622,-120.968987,Shingle Springs,CA,71.6
2877,A-2878,2016-07-13 01:12:00,37.863266,-122.035553,Alamo,CA,64.9
2878,A-2879,2016-07-13 03:50:32,37.753693,-122.151398,Oakland,CA,60.1
2879,A-2880,2016-07-13 04:45:15,37.764782,-122.424049,San Francisco,CA,55.0
2880,A-2881,2016-07-13 04:45:51,37.728371,-122.138046,San Leandro,CA,60.1
2881,A-2882,2016-07-13 05:20:44,37.496002,-122.232269,Redwood City,CA,57.2
2882,A-2883,2016-07-13 05:23:48,37.364006,-121.84346,San Jose,CA,59.0
2883,A-2884,2016-07-13 05:50:15,37.368019,-121.923531,San Jose,CA,59.0
2884,A-2885,2016-07-13 07:19:54,37.824455,-122.313889,Oakland,CA,60.1
2885,A-2886,2016-07-13 07:22:55,38.715366,-121.606628,Sacramento,CA,63.0
2886,A-2887,2016-07-13 08:31:34,37.363472,-121.895294,San Jose,CA,66.9
2887,A-2888,2016-07-13 08:38:56,36.464996,-121.38768,Soledad,CA,55.9
2888,A-2889,2016-07-13 09:11:07,37.970963,-122.243095,Martinez,CA,70.0
2889,A-2890,2016-07-13 08:59:47,37.995564,-122.066658,Martinez,CA,70.0
2890,A-2891,2016-07-13 09:13:10,37.698524,-121.922035,Pleasanton,CA,66.0
2891,A-2892,2016-07-13 09:26:56,37.646397,-122.092819,Hayward,CA,66.9
2892,A-2893,2016-07-13 09:27:39,38.013432,-122.089142,Martinez,CA,75.0
2893,A-2894,2016-07-13 09:26:44,38.673183,-121.635284,West Sacramento,CA,75.9
2894,A-2895,2016-07-13 09:24:45,38.496033,-121.426735,Sacramento,CA,75.9
2895,A-2896,2016-07-13 09:45:21,38.350807,-121.985435,Vacaville,CA,81.0
2896,A-2897,2016-07-13 09:35:27,36.673813,-121.601868,Salinas,CA,59.0
2897,A-2898,2016-07-13 09:58:34,37.608707,-122.068192,Union City,CA,66.9
2898,A-2899,2016-07-13 09:56:37,38.201214,-120.692749,San Andreas,CA,84.2
2899,A-2900,2016-07-13 10:23:23,37.786781,-122.39209,San Francisco,CA,64.9
2900,A-2901,2016-07-13 10:23:58,37.337563,-122.03231,Sunnyvale,CA,69.1
2901,A-2902,2016-07-13 10:33:18,38.337074,-121.823204,Dixon,CA,82.4
2902,A-2903,2016-07-13 10:56:08,37.940159,-122.324768,Richmond,CA,80.1
2903,A-2904,2016-07-13 10:46:04,39.524227,-122.214577,Willows,CA,82.4
2904,A-2905,2016-07-13 10:38:53,37.682415,-122.12616,San Lorenzo,CA,71.1
2905,A-2906,2016-07-13 10:57:28,37.741856,-121.57531000000002,Tracy,CA,79.0
2906,A-2907,2016-07-13 11:16:57,38.41888400000001,-122.716003,Santa Rosa,CA,77.0
2907,A-2908,2016-07-13 11:17:55,37.78828,-122.198669,Oakland,CA,68.0
2908,A-2909,2016-07-13 11:08:27,38.018745,-121.942017,Pittsburg,CA,80.1
2909,A-2910,2016-07-13 11:36:43,37.47319,-122.199356,Menlo Park,CA,73.4
2910,A-2911,2016-07-13 11:37:17,36.987354,-121.987938,Santa Cruz,CA,66.9
2911,A-2912,2016-07-13 11:25:29,37.318844,-121.902023,San Jose,CA,81.0
2912,A-2913,2016-07-13 11:41:11,37.752502,-122.403008,San Francisco,CA,72.0
2913,A-2914,2016-07-13 11:42:58,37.532558,-122.087967,Fremont,CA,73.9
2914,A-2915,2016-07-13 11:42:20,37.621433,-122.077316,Hayward,CA,73.9
2915,A-2916,2016-07-13 11:40:05,37.733204,-122.032341,Castro Valley,CA,73.9
2916,A-2917,2016-07-13 11:51:51,37.31403,-121.827065,San Jose,CA,82.4
2917,A-2918,2016-07-13 11:55:13,36.666584,-121.62825,Salinas,CA,68.0
2918,A-2919,2016-07-13 12:15:14,38.6395,-122.594582,Calistoga,CA,82.9
2919,A-2920,2016-07-13 12:11:29,36.56649,-121.913055,Carmel,CA,57.9
2920,A-2921,2016-07-13 12:06:38,37.585068,-121.872681,Sunol,CA,84.0
2921,A-2922,2016-07-13 12:12:13,36.666584,-121.62825,Salinas,CA,68.0
2922,A-2923,2016-07-13 12:24:20,37.421124,-122.092476,Mountain View,CA,75.9
2923,A-2924,2016-07-13 12:35:58,37.535507,-122.075211,Fremont,CA,79.0
2924,A-2925,2016-07-13 12:22:16,37.328426,-122.009895,Cupertino,CA,75.9
2925,A-2926,2016-07-13 12:36:30,37.429478,-121.918472,Milpitas,CA,84.0
2926,A-2927,2016-07-13 12:52:11,37.484409,-122.184334,Redwood City,CA,77.0
2927,A-2928,2016-07-13 13:03:07,38.27082100000001,-122.668465,Petaluma,CA,86.0
2928,A-2929,2016-07-13 13:01:53,37.803886,-122.301971,Oakland,CA,75.0
2929,A-2930,2016-07-13 13:02:23,38.349403,-121.989677,Vacaville,CA,91.9
2930,A-2931,2016-07-13 13:22:46,37.504669,-121.964287,Fremont,CA,78.8
2931,A-2932,2016-07-13 13:43:25,38.255192,-122.332649,Napa,CA,81.0
2932,A-2933,2016-07-13 14:06:02,37.46876500000001,-122.155205,Menlo Park,CA,78.8
2933,A-2934,2016-07-13 14:05:02,37.756187,-121.962784,San Ramon,CA,93.0
2934,A-2935,2016-07-13 14:31:15,37.755722,-122.206009,Oakland,CA,79.0
2935,A-2936,2016-07-13 14:33:05,37.737331,-122.19333600000002,Oakland,CA,79.0
2936,A-2937,2016-07-13 14:38:00,37.701393,-121.769829,Livermore,CA,96.1
2937,A-2938,2016-07-13 15:02:08,38.677734,-121.813507,Woodland,CA,95.0
2938,A-2939,2016-07-13 15:31:13,38.682655,-120.84948,El Dorado,CA,89.6
2939,A-2940,2016-07-13 15:54:49,38.563389,-121.491623,Sacramento,CA,98.1
2940,A-2941,2016-07-13 15:44:17,37.763535,-121.418747,Tracy,CA,97.0
2941,A-2942,2016-07-13 15:57:30,37.764954,-121.410652,Tracy,CA,97.0
2942,A-2943,2016-07-13 15:56:37,38.712059,-121.364365,Antelope,CA,96.8
2943,A-2944,2016-07-13 16:17:40,38.6698,-121.212486,Orangevale,CA,96.8
2944,A-2945,2016-07-13 17:01:12,38.541512,-121.321045,Sacramento,CA,98.6
2945,A-2946,2016-07-13 16:39:40,38.65287,-121.264297,Fair Oaks,CA,98.6
2946,A-2947,2016-07-13 17:01:42,38.657932,-121.264168,Fair Oaks,CA,98.6
2947,A-2948,2016-07-13 16:43:46,37.739689,-121.121376,Ripon,CA,99.0
2948,A-2949,2016-07-13 17:00:11,39.156029,-121.063385,Grass Valley,CA,86.0
2949,A-2950,2016-07-13 17:27:33,37.798573,-122.274826,Oakland,CA,73.9
2950,A-2951,2016-07-13 17:22:59,37.638611,-121.886879,Pleasanton,CA,95.0
2951,A-2952,2016-07-13 17:12:49,38.568432,-121.510963,Sacramento,CA,99.0
2952,A-2953,2016-07-13 19:02:56,38.660831,-121.337288,Sacramento,CA,95.0
2953,A-2954,2016-07-13 18:51:38,38.229698,-121.277771,Acampo,CA,93.9
2954,A-2955,2016-07-13 18:38:11,38.747753,-121.26843999999998,Roseville,CA,95.0
2955,A-2956,2016-07-13 19:23:39,37.716278,-121.706383,Livermore,CA,82.9
2956,A-2957,2016-07-13 19:31:56,38.550488,-121.427864,Sacramento,CA,91.0
2957,A-2958,2016-07-13 19:27:38,38.641266,-121.424889,Sacramento,CA,95.0
2958,A-2959,2016-07-13 19:22:35,38.550842,-121.422745,Sacramento,CA,96.1
2959,A-2960,2016-07-13 19:50:09,37.866463,-122.205795,Orinda,CA,88.0
2960,A-2961,2016-07-13 19:56:20,38.553349,-121.436615,Sacramento,CA,91.0
2961,A-2962,2016-07-13 19:55:31,38.604244,-121.276016,Rancho Cordova,CA,95.0
2962,A-2963,2016-07-13 19:54:55,38.630802,-121.216919,Rancho Cordova,CA,95.0
2963,A-2964,2016-07-13 20:10:47,38.641293,-121.456917,Sacramento,CA,91.4
2964,A-2965,2016-07-13 20:05:19,37.784817,-121.306778,Lathrop,CA,90.0
2965,A-2966,2016-07-13 20:23:21,38.556145,-121.443192,Sacramento,CA,84.0
2966,A-2967,2016-07-13 20:56:01,38.560513,-121.458061,Sacramento,CA,84.0
2967,A-2968,2016-07-13 20:48:34,37.763245,-121.336876,Tracy,CA,82.9
2968,A-2969,2016-07-13 20:47:19,38.74410200000001,-121.270569,Roseville,CA,87.8
2969,A-2970,2016-07-13 21:34:59,38.021275,-121.256493,Stockton,CA,81.0
2970,A-2971,2016-07-13 22:06:29,38.67844,-121.225594,Orangevale,CA,80.6
2971,A-2972,2016-07-13 22:40:08,37.789555,-121.435242,Tracy,CA,79.0
2972,A-2973,2016-07-13 22:58:18,38.452553,-121.37175,Elk Grove,CA,77.0
2973,A-2974,2016-07-13 22:55:21,37.987621,-122.039848,Concord,CA,79.0
2974,A-2975,2016-07-13 23:31:08,38.241276,-122.269112,Napa,CA,62.1
2975,A-2976,2016-07-13 23:33:59,36.697777,-121.664604,Salinas,CA,55.9
2976,A-2977,2016-07-14 00:10:43,37.826344,-122.288544,Emeryville,CA,61.0
2977,A-2978,2016-07-14 00:13:06,36.84780900000001,-121.448898,Hollister,CA,57.2
2978,A-2979,2016-07-14 00:23:26,36.43652,-121.333626,Soledad,CA,55.9
2979,A-2980,2016-07-14 02:23:18,38.100746,-122.229858,Vallejo,CA,60.1
2980,A-2981,2016-07-14 07:18:00,37.209423,-121.722527,San Jose,CA,64.4
2981,A-2982,2016-07-14 07:27:14,38.496109,-121.408813,Sacramento,CA,73.0
2982,A-2983,2016-07-14 07:38:40,38.617924,-121.393501,Sacramento,CA,73.4
2983,A-2984,2016-07-14 07:35:31,38.264374,-121.300102,Galt,CA,73.0
2984,A-2985,2016-07-14 08:36:02,38.02545900000001,-122.112236,Martinez,CA,72.0
2985,A-2986,2016-07-14 09:05:36,37.642902,-121.88726,Pleasanton,CA,73.9
2986,A-2987,2016-07-14 09:04:11,37.131519,-121.633308,Morgan Hill,CA,64.4
2987,A-2988,2016-07-14 08:16:11,37.06649,-121.219147,Hollister,CA,60.8
2988,A-2989,2016-07-14 09:21:54,38.605522,-122.595421,Calistoga,CA,66.0
2989,A-2990,2016-07-14 09:31:13,36.842411,-121.457718,San Juan Bautista,CA,69.8
2990,A-2991,2016-07-14 09:46:07,37.997124,-122.286018,Pinole,CA,77.0
2991,A-2992,2016-07-14 09:57:37,37.767998,-122.220642,Oakland,CA,66.9
2992,A-2993,2016-07-14 10:00:27,37.66637,-122.107491,Hayward,CA,72.0
2993,A-2994,2016-07-14 10:08:16,38.010975,-122.0886,Martinez,CA,77.0
2994,A-2995,2016-07-14 10:02:42,37.535507,-122.075211,Fremont,CA,72.0
2995,A-2996,2016-07-14 10:01:35,37.38237,-121.904358,San Jose,CA,78.1
2996,A-2997,2016-07-14 10:27:32,38.242306,-122.08654,Fairfield,CA,71.1
2997,A-2998,2016-07-14 10:13:44,37.268269,-121.802238,San Jose,CA,78.8
2998,A-2999,2016-07-14 10:13:01,37.672169,-121.457397,Tracy,CA,79.0
2999,A-3000,2016-07-14 10:56:05,38.198647,-122.704239,Petaluma,CA,78.8
3000,A-3001,2016-07-14 10:54:53,37.685211,-122.129845,San Lorenzo,CA,73.0
3001,A-3002,2016-07-14 10:51:29,37.94537,-122.058289,Pleasant Hill,CA,82.9
3002,A-3003,2016-07-14 10:42:19,37.696236,-122.049934,Castro Valley,CA,73.0
3003,A-3004,2016-07-14 10:31:31,38.014099,-121.996925,Concord,CA,82.9
3004,A-3005,2016-07-14 10:56:57,37.327785,-121.87571,San Jose,CA,80.1
3005,A-3006,2016-07-14 10:41:00,37.713264,-121.524734,Tracy,CA,86.0
3006,A-3007,2016-07-14 10:49:23,37.62746,-120.99706299999998,Modesto,CA,93.0
3007,A-3008,2016-07-14 11:15:57,38.386795,-122.716286,Santa Rosa,CA,78.1
3008,A-3009,2016-07-14 11:09:20,37.736992,-122.196831,Oakland,CA,70.0
3009,A-3010,2016-07-14 11:14:18,37.783794,-122.178375,Oakland,CA,70.0
3010,A-3011,2016-07-14 11:17:42,38.0191,-121.942085,Pittsburg,CA,82.9
3011,A-3012,2016-07-14 11:05:20,38.708153,-121.308434,Citrus Heights,CA,91.4
3012,A-3013,2016-07-14 11:32:29,36.933079,-121.388252,Hollister,CA,82.4
3013,A-3014,2016-07-14 11:31:35,36.81636,-121.363708,Hollister,CA,82.4
3014,A-3015,2016-07-14 12:01:56,37.731277,-122.435219,San Francisco,CA,66.9
3015,A-3016,2016-07-14 12:06:30,37.932255,-122.398804,Richmond,CA,87.1
3016,A-3017,2016-07-14 12:04:23,37.552986,-122.295914,San Mateo,CA,71.6
3017,A-3018,2016-07-14 12:12:47,37.05933,-121.584709,Gilroy,CA,84.2
3018,A-3019,2016-07-14 12:17:04,39.37928400000001,-121.213432,Dobbins,CA,86.0
3019,A-3020,2016-07-14 12:31:21,37.580387,-122.324471,San Mateo,CA,66.9
3020,A-3021,2016-07-14 12:35:48,37.408218,-122.003769,Sunnyvale,CA,79.0
3021,A-3022,2016-07-14 12:29:25,37.419033,-121.9674,San Jose,CA,84.0
3022,A-3023,2016-07-14 12:31:47,37.586842,-122.335068,Burlingame,CA,66.9
3023,A-3024,2016-07-14 12:39:10,37.866753,-122.303642,Berkeley,CA,71.1
3024,A-3025,2016-07-14 12:47:01,37.628464,-122.120522,Hayward,CA,77.0
3025,A-3026,2016-07-14 13:54:30,37.936794,-122.516914,Corte Madera,CA,86.0
3026,A-3027,2016-07-14 13:59:30,37.927231,-122.372948,Richmond,CA,95.0
3027,A-3028,2016-07-14 13:58:32,38.02792700000001,-122.115433,Martinez,CA,95.0
3028,A-3029,2016-07-14 14:21:24,39.583557,-122.194397,Willows,CA,95.0
3029,A-3030,2016-07-14 14:15:57,37.72506,-122.137413,San Leandro,CA,71.1
3030,A-3031,2016-07-14 14:17:01,37.711384,-122.127563,San Leandro,CA,77.0
3031,A-3032,2016-07-14 14:07:01,37.6633,-122.105919,Hayward,CA,77.0
3032,A-3033,2016-07-14 14:23:02,37.941891,-121.298233,Stockton,CA,98.1
3033,A-3034,2016-07-14 14:41:00,38.491653,-121.408897,Sacramento,CA,98.1
3034,A-3035,2016-07-14 14:52:27,38.397633,-122.359055,Yountville,CA,79.0
3035,A-3036,2016-07-14 14:58:03,37.900723,-121.285301,French Camp,CA,99.0
3036,A-3037,2016-07-14 15:10:03,38.784161,-121.279099,Roseville,CA,98.6
3037,A-3038,2016-07-14 15:04:43,38.791836,-121.218529,Rocklin,CA,98.6
3038,A-3039,2016-07-14 15:18:04,38.597721,-121.383011,Sacramento,CA,98.6
3039,A-3040,2016-07-14 15:24:43,37.952267,-121.306763,Stockton,CA,99.0
3040,A-3041,2016-07-14 15:34:56,38.641293,-121.456917,Sacramento,CA,98.6
3041,A-3042,2016-07-14 15:37:32,38.452179,-121.408188,Elk Grove,CA,99.0
3042,A-3043,2016-07-14 15:37:04,38.697674,-121.392097,North Highlands,CA,98.6
3043,A-3044,2016-07-14 15:35:52,37.923634,-121.2929,Stockton,CA,102.0
3044,A-3045,2016-07-14 15:38:12,37.709003,-121.080833,Salida,CA,102.9
3045,A-3046,2016-07-14 15:51:19,38.496132,-121.441521,Sacramento,CA,99.0
3046,A-3047,2016-07-14 16:00:03,38.702293,-121.331718,Sacramento,CA,98.6
3047,A-3048,2016-07-14 16:25:02,37.763535,-121.418747,Tracy,CA,102.0
3048,A-3049,2016-07-14 16:24:25,38.698563,-121.00779,Cameron Park,CA,93.2
3049,A-3050,2016-07-14 16:35:15,38.688473,-121.007729,Cameron Park,CA,93.2
3050,A-3051,2016-07-14 16:50:04,37.565029,-121.901848,Sunol,CA,98.1
3051,A-3052,2016-07-14 16:54:16,37.717751,-121.53215,Tracy,CA,98.1
3052,A-3053,2016-07-14 16:57:13,38.564053,-121.38269,Sacramento,CA,100.4
3053,A-3054,2016-07-14 16:49:09,38.638889,-121.327972,Carmichael,CA,100.4
3054,A-3055,2016-07-14 16:49:45,38.188862,-121.262848,Acampo,CA,102.9
3055,A-3056,2016-07-14 17:06:17,38.734509,-122.144234,Brooks,CA,98.6
3056,A-3057,2016-07-14 17:06:46,37.742188,-121.525635,Tracy,CA,102.9
3057,A-3058,2016-07-14 17:28:25,38.617916,-121.39808700000002,Sacramento,CA,100.4
